"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.073479812E1,-2.167493477E-2,2.576633453E0,2.776486397E0
2.073981588E1,-1.935972869E-1,2.632956982E0,3.192708015E0
2.074483364E1,-4.201427698E-1,2.702443600E0,3.547185421E0
2.074985140E1,-6.439947486E-1,2.808145046E0,3.759412766E0
2.075486916E1,-8.169887662E-1,2.925382137E0,3.839747429E0
2.075988692E1,-9.386392832E-1,3.034328461E0,3.774595737E0
2.076490468E1,-9.846372008E-1,3.101157188E0,3.712709427E0
2.076992244E1,-9.692193866E-1,3.130513668E0,3.601662636E0
2.077494020E1,-9.402736425E-1,3.227791786E0,3.465342522E0
2.077995796E1,-8.834822178E-1,3.307122231E0,3.212697029E0
2.078497572E1,-7.798905969E-1,3.349939346E0,3.001266003E0
2.078999348E1,-6.202723384E-1,3.366674900E0,2.753808498E0
2.079501124E1,-3.856933117E-1,3.320119381E0,2.488650322E0
2.080002900E1,-1.286420822E-1,3.182938099E0,2.176009178E0
2.080504676E1,1.704830527E-1,2.975718021E0,1.939091206E0
2.081006452E1,5.165844560E-1,2.709435463E0,1.747897625E0
2.081508228E1,8.762123585E-1,2.375711441E0,1.696984291E0
2.082010004E1,1.182708263E0,2.085762501E0,1.703802109E0
2.082511780E1,1.354963303E0,1.830754280E0,1.796223164E0
2.083013557E1,1.359892607E0,1.534566402E0,1.935459614E0
2.083515332E1,1.097616076E0,1.264075279E0,2.188523769E0
2.084017109E1,6.066350937E-1,1.061753750E0,2.551009655E0
2.084518885E1,-2.657403052E-2,8.594994545E-1,2.904225349E0
2.085020661E1,-5.430335999E-1,4.979991913E-1,3.239984989E0
2.085522437E1,-1.023670554E0,1.910777092E-1,3.574080467E0
2.086024213E1,-1.420642018E0,-1.201195717E-1,3.831234932E0
2.086525989E1,-1.776822209E0,-4.035654068E-1,3.907580376E0
2.087027765E1,-2.005871296E0,-7.514762878E-1,3.914437294E0
2.087529541E1,-2.127192020E0,-1.073799133E0,3.886097431E0
2.088031317E1,-2.198771238E0,-1.270878792E0,3.708432198E0
2.088533088E1,-2.144456863E0,-1.395937920E0,3.463290215E0
2.089034859E1,-1.964618683E0,-1.430162907E0,3.141362667E0
2.089536629E1,-1.678214788E0,-1.469345570E0,2.776221752E0
2.090038400E1,-1.547872424E0,-1.403541565E0,2.410998344E0
2.090540171E1,-1.382146835E0,-1.533851624E0,2.112399101E0
2.091041942E1,-1.200938463E0,-1.601054192E0,1.870213032E0
2.091543713E1,-9.856868386E-1,-1.705054760E0,1.506962299E0
2.092045484E1,-9.279041886E-1,-1.658524513E0,1.146526337E0
2.092547254E1,-8.365093470E-1,-1.680907726E0,7.787475586E-1
2.093049025E1,-7.119506001E-1,-1.771348953E0,4.125714302E-1
2.093550796E1,-5.878346562E-1,-1.747230053E0,3.296041489E-2
2.094052567E1,-4.501111507E-1,-1.737222195E0,-2.792830467E-1
2.094554338E1,-3.803457022E-1,-1.692969322E0,-6.394810677E-1
2.095056109E1,-3.450569510E-1,-1.566017151E0,-1.081668854E0
2.095557879E1,-2.245364785E-1,-1.638007641E0,-1.510686398E0
2.096059650E1,-1.818649471E-2,-1.836463451E0,-1.893568993E0
2.096561421E1,1.020257771E-1,-1.869198322E0,-2.154171467E0
2.097063192E1,1.937835664E-1,-1.932393074E0,-2.340604782E0
2.097564963E1,2.856558263E-1,-1.997207642E0,-2.414825439E0
2.098066734E1,3.724606633E-1,-2.097123623E0,-2.410460472E0
2.098568504E1,4.589265585E-1,-2.193959236E0,-2.360987186E0
2.099070275E1,4.973287582E-1,-2.268941879E0,-2.290059566E0
2.099572046E1,4.784507751E-1,-2.231738567E0,-2.154201984E0
2.100073817E1,4.501793087E-1,-2.149981976E0,-1.943432331E0
2.100575588E1,4.458026886E-1,-2.081810951E0,-1.705021381E0
2.101077359E1,4.510347545E-1,-2.018342972E0,-1.514877319E0
2.101579129E1,4.613282084E-1,-2.012877941E0,-1.381864548E0
2.102080900E1,4.674726427E-1,-2.046836853E0,-1.338819981E0
2.102582671E1,4.316484630E-1,-2.087122440E0,-1.337417603E0
2.103084442E1,3.350941539E-1,-2.110048771E0,-1.353477955E0
2.103586213E1,2.736555338E-1,-2.153974056E0,-1.420380116E0
2.104087984E1,2.042455822E-1,-2.147135258E0,-1.485442162E0
2.104589869E1,1.697177142E-1,-2.113315105E0,-1.572741508E0
2.105091640E1,1.265833527E-1,-2.028437614E0,-1.677633762E0
2.105593411E1,1.318723261E-1,-1.949878693E0,-1.761891842E0
2.106095182E1,1.852990389E-1,-1.858305931E0,-1.854403496E0
2.106596952E1,3.154995143E-1,-1.710420609E0,-1.984094620E0
2.107098723E1,4.507958293E-1,-1.549251556E0,-2.112725735E0
2.107600494E1,5.579032898E-1,-1.350893974E0,-2.182900429E0
2.108102265E1,6.224097610E-1,-1.196571350E0,-2.223492146E0
2.108604036E1,6.585488915E-1,-1.047918797E0,-2.248920441E0
2.109105807E1,7.042688727E-1,-9.478058815E-1,-2.273701191E0
2.109607577E1,7.113578320E-1,-8.339891434E-1,-2.302627087E0
2.110109348E1,6.701958776E-1,-6.584606171E-1,-2.340664387E0
2.110611119E1,5.566108227E-1,-4.308176041E-1,-2.383065224E0
2.111112890E1,4.378515184E-1,-2.179226875E-1,-2.453885078E0
2.111614661E1,2.855449319E-1,-1.022148132E-2,-2.471747398E0
2.112116432E1,8.532716334E-2,2.449359894E-1,-2.475014210E0
2.112618202E1,-1.628766805E-1,4.521002769E-1,-2.430484295E0
2.113119973E1,-4.403878450E-1,6.689352989E-1,-2.362363815E0
2.113621744E1,-6.951490045E-1,8.097467422E-1,-2.376325607E0
2.114123515E1,-8.798007369E-1,8.462867737E-1,-2.405701160E0
2.114625286E1,-1.042545319E0,9.032278061E-1,-2.455491066E0
2.115127056E1,-1.178587914E0,9.714007378E-1,-2.593075752E0
2.115628827E1,-1.306907892E0,1.041610718E0,-2.684847355E0
2.116130598E1,-1.284191608E0,9.181218147E-1,-2.712119102E0
2.116632369E1,-1.081746817E0,7.017469406E-1,-2.742083549E0
2.117134140E1,-7.278617024E-1,5.218024254E-1,-2.707850456E0
2.117635911E1,-2.987223864E-1,3.779582977E-1,-2.542240143E0
2.118137682E1,1.437120587E-1,2.652206421E-1,-2.331320286E0
2.118639452E1,5.565783381E-1,1.451630592E-1,-2.113264084E0
2.119141223E1,8.971759081E-1,7.502269745E-2,-1.935719967E0
2.119642994E1,1.156549335E0,7.373809814E-2,-1.788910866E0
2.120144765E1,1.315928102E0,1.172156334E-1,-1.610507011E0
2.120646536E1,1.404091120E0,2.195377350E-1,-1.385977268E0
2.121148307E1,1.430536270E0,3.328146935E-1,-1.172769547E0
2.121650077E1,1.385578752E0,4.952974319E-1,-1.018689156E0
2.122151848E1,1.312223673E0,6.496105194E-1,-8.663358688E-1
2.122653619E1,1.215422392E0,8.627662659E-1,-7.492055893E-1
2.123155395E1,1.114355922E0,1.048688412E0,-6.147060394E-1
2.123657171E1,1.032851934E0,1.250652313E0,-4.486808777E-1
2.124158947E1,9.375029802E-1,1.444853306E0,-3.134322166E-1
2.124660723E1,8.525949717E-1,1.626653194E0,-1.898713112E-1
2.125162499E1,7.641257048E-1,1.800986767E0,-1.541137695E-3
2.125664275E1,6.866880655E-1,1.891569614E0,2.943649292E-1
2.126166051E1,5.387972593E-1,2.089723110E0,6.021952629E-1
2.126667827E1,3.542283773E-1,2.309226513E0,8.646187782E-1
2.127169603E1,1.474500448E-1,2.492385864E0,1.177670956E0
2.127671379E1,-1.054581404E-1,2.734539509E0,1.498634815E0
2.128173155E1,-4.095791280E-1,2.992275715E0,1.803897381E0
2.128674932E1,-6.362360120E-1,3.088050842E0,2.084455013E0
2.129176708E1,-8.198076487E-1,3.165138721E0,2.283295155E0
2.129678499E1,-9.658176899E-1,3.227972507E0,2.410391808E0
2.130180291E1,-1.142247677E0,3.343247890E0,2.523412704E0
2.130682083E1,-1.297742605E0,3.496305466E0,2.665552139E0
2.131183874E1,-1.252264857E0,3.600726604E0,2.894305229E0
2.131685666E1,-1.337687612E0,3.632541180E0,3.046959400E0
2.132187458E1,-1.453861237E0,3.687294006E0,3.190695763E0
2.132689234E1,-1.538875341E0,3.788594246E0,3.306615829E0
2.133191004E1,-1.468842387E0,3.792646408E0,3.485840797E0
2.133692775E1,-1.248990655E0,3.699540615E0,3.814433575E0
2.134194546E1,-9.182623625E-1,3.466764450E0,4.172377586E0
2.134696317E1,-5.395059586E-1,3.128808022E0,4.463430882E0
2.135198088E1,-8.430402726E-2,2.667737484E0,4.677448750E0
2.135699859E1,3.952731788E-1,2.218649387E0,4.804397106E0
2.136201629E1,8.719401956E-1,1.777284145E0,4.834674358E0
2.136703400E1,1.372409105E0,1.348555088E0,4.768515587E0
2.137205171E1,1.847177863E0,8.653087616E-1,4.749763966E0
2.137706942E1,2.304167986E0,3.175773621E-1,4.625650883E0
2.138208713E1,2.746644258E0,-2.283725739E-1,4.521047592E0
2.138710484E1,3.124590874E0,-7.643346786E-1,4.537075996E0
2.139212254E1,3.420698166E0,-1.201107502E0,4.693574905E0
2.139714025E1,3.592579365E0,-1.554852009E0,4.871700287E0
2.140215796E1,3.702103853E0,-1.827291012E0,5.038840294E0
2.140717567E1,3.719708681E0,-1.976760149E0,5.119193077E0
2.141219338E1,3.625332594E0,-2.028464556E0,5.060914040E0
2.141721109E1,3.460888624E0,-2.012097597E0,4.893403053E0
2.142222879E1,3.230076313E0,-1.942722559E0,4.636340141E0
2.142724650E1,2.927024364E0,-1.882659674E0,4.213414192E0
2.143226421E1,2.632287025E0,-1.826678991E0,3.662861824E0
2.143728192E1,2.369116306E0,-1.788486481E0,2.960593224E0
2.144229963E1,2.103640318E0,-1.791126728E0,2.192409515E0
2.144731734E1,1.849785566E0,-1.804582119E0,1.405470848E0
2.145233504E1,1.654938936E0,-1.803725719E0,6.612739563E-1
2.145735275E1,1.494644880E0,-1.796768188E0,-2.193450928E-2
2.146237046E1,1.377798796E0,-1.782454967E0,-6.210870743E-1
2.146738817E1,1.227125049E0,-1.773993015E0,-1.117872715E0
2.147240588E1,1.075620890E0,-1.770374298E0,-1.565684319E0
2.147742359E1,9.131432176E-1,-1.770686626E0,-1.950852871E0
2.148244129E1,7.298117876E-1,-1.769298553E0,-2.312337399E0
2.148745900E1,5.782194734E-1,-1.784687519E0,-2.626786709E0
2.149247671E1,4.248192310E-1,-1.792356968E0,-2.885175228E0
2.149749442E1,3.080316186E-1,-1.806116581E0,-3.131114483E0
2.150251213E1,1.992072463E-1,-1.820879459E0,-3.317102432E0
2.150752989E1,1.224606037E-1,-1.845956326E0,-3.529582500E0
2.151254765E1,3.541481495E-2,-1.909836769E0,-3.720981121E0
2.151756541E1,-6.603342295E-2,-1.969377995E0,-3.920185566E0
2.152258317E1,-1.431209445E-1,-2.067740917E0,-4.079372406E0
2.152760093E1,-2.049361467E-1,-2.137995720E0,-4.222538471E0
2.153261869E1,-2.654972076E-1,-2.208977699E0,-4.301865101E0
2.153763645E1,-3.103910983E-1,-2.252087116E0,-4.346080303E0
2.154265421E1,-3.780675232E-1,-2.253055573E0,-4.359968662E0
2.154767197E1,-4.634902477E-1,-2.207283497E0,-4.386531830E0
2.155268973E1,-5.713667274E-1,-2.162927151E0,-4.320318699E0
2.155770749E1,-6.587281227E-1,-2.106146812E0,-4.170573235E0
2.156272525E1,-7.257958651E-1,-2.051822662E0,-4.027812958E0
2.156774301E1,-7.869875431E-1,-2.005218029E0,-3.858137131E0
2.157276077E1,-8.185153008E-1,-1.947798729E0,-3.684981346E0
2.157777853E1,-8.058879972E-1,-1.903949261E0,-3.541465282E0
2.158279629E1,-7.728739381E-1,-1.864581108E0,-3.408043385E0
2.158781405E1,-7.288981080E-1,-1.839685440E0,-3.298722267E0
2.159283182E1,-6.787215471E-1,-1.800923347E0,-3.174920559E0
2.159784958E1,-6.367558837E-1,-1.763082027E0,-3.031539917E0
2.160286734E1,-5.695199966E-1,-1.726537228E0,-2.906575203E0
2.160788510E1,-5.487691164E-1,-1.643793583E0,-2.799755573E0
2.161290286E1,-5.694093704E-1,-1.539196014E0,-2.739495754E0
2.161792062E1,-6.361185908E-1,-1.384475231E0,-2.668052673E0
2.162293838E1,-6.824682355E-1,-1.203825474E0,-2.556528091E0
2.162795614E1,-7.140767574E-1,-1.035520554E0,-2.471871376E0
2.163297390E1,-7.459963560E-1,-8.840999603E-1,-2.476338387E0
2.163799166E1,-7.348611355E-1,-7.352714539E-1,-2.765871048E0
2.164300942E1,-7.353146076E-1,-6.231293678E-1,-3.115098476E0
2.164802718E1,-7.534836531E-1,-4.559059143E-1,-2.754498959E0
2.165304494E1,-7.733768225E-1,-3.281989098E-1,-2.560734749E0
2.165806270E1,-7.193315029E-1,-2.391424179E-1,-2.720681667E0
2.166308046E1,-6.144954562E-1,-6.849002838E-2,-2.952306271E0
2.166809890E1,-4.387832880E-1,1.265873909E-1,-3.112380505E0
2.167311676E1,-3.542835116E-1,2.365398407E-1,-3.158371925E0
2.167813447E1,-3.562281132E-1,3.480339050E-1,-3.176871300E0
2.168315218E1,-4.400662184E-1,4.616389275E-1,-3.149209499E0
2.168816989E1,-5.582424998E-1,6.017575264E-1,-3.047112465E0
2.169318760E1,-6.826433539E-1,7.879080772E-1,-2.837485790E0
2.169820530E1,-8.329325318E-1,9.627799988E-1,-2.597049236E0
2.170322301E1,-1.004374266E0,1.107233524E0,-2.359288216E0
2.170824072E1,-1.196754336E0,1.235266685E0,-2.095199108E0
2.171325843E1,-1.314382672E0,1.279555798E0,-1.766238213E0
2.171827614E1,-1.386766911E0,1.326110363E0,-1.362716198E0
2.172329385E1,-1.462070227E0,1.412963390E0,-9.992895126E-1
2.172831155E1,-1.440097332E0,1.458582401E0,-5.752959251E-1
2.173332926E1,-1.306369901E0,1.496220112E0,-1.384105682E-1
2.173834697E1,-1.069657803E0,1.544511318E0,2.351784706E-1
2.174336468E1,-8.193582892E-1,1.607754707E0,4.453864098E-1
2.174838239E1,-6.008158326E-1,1.747491360E0,4.640078545E-1
2.175340010E1,-4.789621234E-1,1.886698246E0,6.788086891E-1
2.175841780E1,-4.394245446E-1,1.991884708E0,1.185193062E0
2.176343551E1,-4.695070982E-1,2.077542782E0,1.829802513E0
2.176845322E1,-4.656993151E-1,2.124677181E0,2.411646366E0
2.177347093E1,-3.620750904E-1,2.109242439E0,2.945347309E0
2.177848864E1,-1.643794179E-1,2.031216145E0,3.455005646E0
2.178350635E1,3.173387051E-2,1.914179802E0,3.668328285E0
2.178852405E1,1.799762845E-1,1.838394642E0,3.901964188E0
2.179354176E1,2.671830654E-1,1.812242031E0,4.204393387E0
2.179855947E1,3.367532492E-1,1.820178509E0,4.581042290E0
2.180357718E1,3.785308003E-1,1.875899315E0,4.821819305E0
2.180859489E1,3.680835366E-1,2.017467499E0,4.903087616E0
2.181361260E1,3.242075443E-1,2.163437843E0,4.868128777E0
2.181863030E1,2.515337467E-1,2.323495865E0,4.779181480E0
2.182364801E1,1.691514254E-1,2.459498882E0,4.612325668E0
2.182866572E1,6.759196520E-2,2.600564480E0,4.381752014E0
2.183368343E1,-6.244158745E-2,2.775950909E0,4.068025589E0
2.183870114E1,-2.303805947E-1,2.996058464E0,3.766315460E0
2.184371885E1,-4.314143658E-1,3.218975067E0,3.413636208E0
2.184873661E1,-6.511359215E-1,3.374320507E0,2.980414391E0
2.185375437E1,-8.606081009E-1,3.454267025E0,2.537301064E0
2.185877213E1,-1.040526628E0,3.441507816E0,2.164342880E0
2.186378989E1,-1.123633265E0,3.304215431E0,1.917682648E0
2.186880765E1,-1.066870689E0,3.058372498E0,1.819963455E0
2.187382541E1,-9.467446804E-1,2.771671295E0,1.918345451E0
2.187884317E1,-7.821915746E-1,2.372341633E0,2.255664825E0
2.188386093E1,-6.114435196E-1,1.907510757E0,2.793983459E0
2.188887869E1,-5.112391114E-1,1.461934566E0,3.404991150E0
2.189389645E1,-5.629224777E-1,1.067372322E0,3.960731506E0
2.189891421E1,-7.326634526E-1,7.170233727E-1,4.400509834E0
2.190393197E1,-9.771054387E-1,3.992271423E-1,4.716345787E0
2.190894973E1,-1.267214775E0,1.169676781E-1,4.919171333E0
2.191396749E1,-1.569897413E0,-1.409988403E-1,5.015058517E0
2.191898525E1,-1.828388691E0,-3.661370277E-1,4.952246666E0
2.192400301E1,-2.024240494E0,-5.448498726E-1,4.726662636E0
2.192902077E1,-2.148659468E0,-6.773295403E-1,4.410376549E0
2.193403853E1,-2.164959908E0,-7.582325935E-1,3.931425095E0
2.193905629E1,-2.163698196E0,-8.159685135E-1,3.170215607E0
2.194407405E1,-2.186480522E0,-8.741598129E-1,2.504666328E0
2.194909182E1,-2.080187798E0,-9.559097290E-1,1.953282356E0
2.195410958E1,-1.950813055E0,-1.026348114E0,1.472002029E0
2.195912734E1,-1.808669090E0,-1.141612053E0,9.929504395E-1
2.196414510E1,-1.663639784E0,-1.267079353E0,4.627714157E-1
2.196916286E1,-1.520298243E0,-1.387529850E0,-2.823734283E-2
2.197418062E1,-1.397294283E0,-1.521420479E0,-5.093431473E-1
2.197919838E1,-1.303577542E0,-1.677589417E0,-9.046082497E-1
2.198421614E1,-1.191055417E0,-1.807652473E0,-1.252837181E0
2.198923390E1,-1.088068724E0,-1.901471138E0,-1.554598331E0
2.199425166E1,-9.944915175E-1,-2.001607418E0,-1.863004208E0
2.199926942E1,-9.434351921E-1,-2.093193054E0,-2.125893593E0
2.200428718E1,-8.678907156E-1,-2.195099831E0,-2.343576908E0
2.200930494E1,-8.108111620E-1,-2.287959814E0,-2.525895119E0
2.201432270E1,-7.575492263E-1,-2.361948252E0,-2.711404324E0
2.201934046E1,-7.029639482E-1,-2.460103273E0,-2.780594826E0
2.202435822E1,-6.278467178E-1,-2.587354660E0,-2.757393837E0
2.202937598E1,-5.563652515E-1,-2.705700397E0,-2.670372009E0
2.203439374E1,-4.934652150E-1,-2.786915064E0,-2.524018288E0
2.203941150E1,-4.683002234E-1,-2.807665586E0,-2.384915829E0
2.204442926E1,-4.572913945E-1,-2.778374434E0,-2.242856026E0
2.204944838E1,-4.560086727E-1,-2.738057852E0,-2.125978470E0
2.205446551E1,-4.505529106E-1,-2.687271833E0,-2.019468784E0
2.205948265E1,-4.315769076E-1,-2.636126518E0,-1.951593876E0
2.206449978E1,-4.327190518E-1,-2.556512833E0,-1.897946835E0
2.206951697E1,-4.828571081E-1,-2.515837193E0,-1.867762566E0
2.207453421E1,-5.485236049E-1,-2.466605663E0,-1.875081539E0
2.207955155E1,-6.345716119E-1,-2.404426575E0,-1.876542568E0
2.208456900E1,-7.412644029E-1,-2.281873465E0,-1.891006470E0
2.208958655E1,-9.167615175E-1,-2.118365049E0,-1.951787949E0
2.209460421E1,-1.041669607E0,-2.043289661E0,-2.049117088E0
2.209962197E1,-1.101301670E0,-2.080536127E0,-2.225937843E0
2.210463984E1,-1.210199237E0,-2.000533104E0,-2.391199589E0
2.210965780E1,-1.296480536E0,-1.875117302E0,-2.554518223E0
2.211467588E1,-1.321939826E0,-1.775906086E0,-2.701677799E0
2.211969400E1,-1.281994700E0,-1.693166256E0,-2.799317360E0
2.212471218E1,-1.167414904E0,-1.588312149E0,-2.876410961E0
2.212973041E1,-9.543182254E-1,-1.427588940E0,-2.981029034E0
2.213474864E1,-7.571941614E-1,-1.234755993E0,-3.075034142E0
2.213976687E1,-5.562396049E-1,-1.048061848E0,-3.144125938E0
2.214478494E1,-3.796674013E-1,-8.482375145E-1,-3.174082756E0
2.214980270E1,-2.461849153E-1,-6.542987823E-1,-3.155483246E0
2.215482046E1,-1.365431249E-1,-4.565463066E-1,-3.102826595E0
2.215983822E1,-5.570924655E-2,-2.788505554E-1,-3.025744915E0
2.216485593E1,1.536396146E-2,-1.257176399E-1,-2.943585396E0
2.216987364E1,9.098494053E-2,7.915496826E-3,-2.918713570E0
2.217489135E1,1.424384266E-1,1.271028519E-1,-2.874728680E0
2.217990905E1,2.033536434E-1,2.655425072E-1,-2.873986244E0
2.218492676E1,2.165372670E-1,3.567442894E-1,-2.873780727E0
2.218994447E1,2.010855824E-1,4.106125832E-1,-2.840861320E0
2.219496218E1,1.666167229E-1,4.561309814E-1,-3.043284416E0
2.219997989E1,1.304417700E-1,4.542956352E-1,-3.508939266E0
2.220499760E1,6.243032217E-2,5.398449898E-1,-2.779448986E0
2.221001530E1,-1.473102719E-1,6.802206039E-1,-2.162611485E0
2.221503301E1,-3.286017776E-1,8.181834221E-1,-1.873608589E0
2.222005072E1,-3.612307012E-1,9.341306686E-1,-1.768180847E0
2.222506843E1,-3.013302684E-1,1.003582001E0,-1.568262100E0
2.223008614E1,-1.907684654E-1,9.876880646E-1,-1.278256416E0
2.223510385E1,-8.191813529E-2,9.435853958E-1,-8.979835510E-1
2.224012155E1,-3.485947847E-3,9.570302963E-1,-5.468087196E-1
2.224513926E1,1.213865876E-1,9.940762520E-1,-2.482862473E-1
2.225015697E1,3.503556848E-1,1.025680542E0,4.572963715E-2
2.225517468E1,6.313608885E-1,1.065901279E0,3.593678474E-1
2.226019239E1,9.503061771E-1,1.042695999E0,6.689205170E-1
2.226521010E1,1.269233823E0,9.943032265E-1,9.983639717E-1
2.227022780E1,1.593292952E0,9.348692894E-1,1.333491802E0
2.227524551E1,1.932727098E0,9.167737961E-1,1.612270355E0
2.228026322E1,2.293082714E0,9.256205559E-1,1.853834629E0
2.228528093E1,2.569375515E0,9.947710037E-1,2.120436192E0
2.229029864E1,2.732916832E0,1.081431389E0,2.292217731E0
2.229531734E1,2.735677958E0,1.190781116E0,2.345063686E0
2.230033515E1,2.534601688E0,1.318350315E0,2.451022148E0
2.230535291E1,2.205836773E0,1.507553577E0,2.585837364E0
2.231037067E1,1.820553064E0,1.739409447E0,2.625005722E0
2.231538843E1,1.393323421E0,2.009184361E0,2.573326588E0
2.232040614E1,9.773191810E-1,2.288044930E0,2.507457733E0
2.232542385E1,5.967637300E-1,2.513645649E0,2.398820400E0
2.233044155E1,2.133725882E-1,2.681104660E0,2.266733646E0
2.233545926E1,-1.685959697E-1,2.852833748E0,2.158961296E0
2.234047697E1,-4.499864876E-1,2.986049175E0,2.046685219E0
2.234549468E1,-6.318626404E-1,3.128870487E0,1.958493710E0
2.235051239E1,-6.677482128E-1,3.229122162E0,1.903672695E0
2.235553010E1,-5.731542706E-1,3.239649773E0,1.800459385E0
2.236054780E1,-3.821229041E-1,3.189974785E0,1.624436855E0
2.236556551E1,-1.283389330E-1,3.119064808E0,1.494729519E0
2.237058322E1,1.979590654E-1,2.946439266E0,1.391442776E0
2.237560093E1,6.018458605E-1,2.673130512E0,1.414157867E0
2.238061864E1,1.093299389E0,2.467803001E0,1.332119942E0
2.238563635E1,1.630209923E0,2.312216759E0,1.431459904E0
2.239065405E1,2.131978035E0,2.058601856E0,1.759257317E0
2.239567176E1,2.628241539E0,1.663985252E0,2.243498325E0
2.240068947E1,3.043842316E0,1.127841949E0,2.846240520E0
2.240570718E1,3.308853149E0,5.831098557E-1,3.553814411E0
2.241072489E1,3.377436638E0,1.855816841E-1,4.338918686E0
2.241574260E1,3.274950981E0,-9.598159790E-2,5.188916206E0
2.242076030E1,3.059648037E0,-3.167347908E-1,5.962100506E0
2.242577801E1,2.807964802E0,-5.078430176E-1,6.603093624E0
2.243079572E1,2.533710957E0,-7.000646591E-1,7.027596951E0
2.243581343E1,2.259867907E0,-8.902111053E-1,7.189373970E0
2.244083114E1,1.980229378E0,-1.041109085E0,7.041913986E0
2.244584885E1,1.731489658E0,-1.172111034E0,6.676785469E0
2.245086655E1,1.491817594E0,-1.301294327E0,5.964666367E0
2.245588426E1,1.228352427E0,-1.308701515E0,4.872107029E0
2.246090197E1,1.057277799E0,-1.289754391E0,3.853444099E0
2.246591968E1,1.002617836E0,-1.286730289E0,3.113635540E0
2.247093739E1,1.019488096E0,-1.307649136E0,2.455379009E0
2.247595515E1,1.096501589E0,-1.317360878E0,1.743678570E0
2.248097291E1,1.180114746E0,-1.371807098E0,9.728116989E-1
2.248599067E1,1.318221807E0,-1.460301876E0,2.041659355E-1
2.249100843E1,1.472907543E0,-1.572309017E0,-4.913473129E-1
2.249602619E1,1.611395240E0,-1.668809414E0,-1.071511745E0
2.250104395E1,1.705383301E0,-1.749053001E0,-1.537205696E0
2.250606171E1,1.750621676E0,-1.802836895E0,-1.980121613E0
2.251107947E1,1.733311057E0,-1.834388256E0,-2.372234821E0
2.251609723E1,1.625711083E0,-1.838372707E0,-2.714323044E0
2.252111499E1,1.438186646E0,-1.823980808E0,-2.983084679E0
2.252613275E1,1.214492559E0,-1.810122490E0,-3.188560009E0
2.253115051E1,9.791876078E-1,-1.777536869E0,-3.340670109E0
2.253616827E1,7.233852148E-1,-1.769320488E0,-3.444391251E0
2.254118603E1,4.570002556E-1,-1.766581535E0,-3.466145039E0
2.254620379E1,1.993759871E-1,-1.769665241E0,-3.415321350E0
2.255122155E1,-2.580142021E-2,-1.769401073E0,-3.339422226E0
2.255623932E1,-2.187340260E-1,-1.771067619E0,-3.266677856E0
2.256125708E1,-3.700530529E-1,-1.789577007E0,-3.229989529E0
2.256627484E1,-4.942705035E-1,-1.815791607E0,-3.171460152E0
2.257129260E1,-5.677831173E-1,-1.859888077E0,-3.143085003E0
